primary,external,count
K65,Y33,1
K65,Y73,1
K66,Y84,7
K66,X58,6
K66,W19,6
K66,Y92,6
K66,Y83,5
K66,W01,4
K66,Y95,3
K66,X58,3
K66,W18,2
K66,V00,1
K66,V13,1
K66,W17,1
K66,Y73,1
K66,V43,1
K66,W01,1
K66,Y83,1
K66,Y84,1
K66,Y90,1
K68,Y83,10
K68,Y84,7
K68,Y92,5
K68,W19,3
K68,W06,2
K68,X58,2
K68,V89,1
K68,W18,1
K68,Y63,1
K68,Y83,1
K68,Y84,1
K68,Y92,1
K70,Y90,102
K70,W19,25
K70,Y90,25
K70,Y92,22
K70,Y83,13
K70,X58,11
K70,W18,11
K70,W01,7
K70,X58,7
K70,Y95,6
K70,Y92,5
K70,Y84,3
K70,W10,2
K70,Y83,2
K70,W19,2
K70,Y73,1
K70,Y65,1
K70,V43,1
K70,W45,1
K70,Y63,1
K70,X50,1
K70,V89,1
K70,W08,1
K70,Y82,1
K70,W17,1
K70,W01,1
K70,W06,1
K70,W18,1
K70,W20,1
K70,Y64,1
K70,W19,1
K70,X58,1
K70,Y90,1
K71,Y92,9
K71,X58,2
K71,Y83,2
K71,W19,2
K71,W57,1
K71,Y90,1
K71,W18,1
K71,X58,1
K72,Y92,47
K72,W19,38
K72,Y83,28
K72,W18,27
K72,Y90,17
K72,W01,13
K72,X58,12
K72,Y84,9
K72,Y95,7
K72,W06,7
K72,W19,7
K72,Y92,5
K72,W07,4
K72,W10,4
K72,V89,4
K72,Y73,3
K72,Y83,3
K72,Y95,2
K72,Y90,2
K72,X58,2
K72,Y93,1
K72,Y82,1
K72,W05,1
K72,W04,1
K72,W45,1
K72,Y99,1
K72,Y63,1
K72,W22,1
K72,V43,1
K72,V48,1
K72,W01,1
K72,W06,1
K72,W17,1
K72,W18,1
K72,X99,1
K72,Y84,1
K72,Y99,1
K74,W19,14
K74,Y83,13
K74,W18,13
K74,W19,13
K74,Y84,10
K74,Y92,9
K74,W01,7
K74,X58,6
K74,W06,5
K74,X58,5
K74,Y83,4
K74,Y95,3
K74,Y90,3
K74,W18,3
K74,Y92,2
K74,W57,2
K74,Y71,1
K74,Y82,1
K74,Y77,1
K74,Y90,1
K74,Y73,1
K74,Y37,1
K74,W01,1
K74,W34,1
K74,Y69,1
K74,Y93,1
K74,W19,1
K75,Y92,7
K75,W18,6
K75,Y83,6
K75,Y95,5
K75,W19,5
K75,Y84,4
K75,X58,2
K75,W01,2
K75,Y83,2
K75,W19,2
K75,W06,1
K75,V80,1
K75,W01,1
K75,W34,1
K75,W57,1
K75,X58,1
K75,Y90,1
K75,Y92,1
K76,Y83,9
K76,Y84,5
K76,Y92,5
K76,Y83,5
K76,Y90,3
K76,Y95,3
K76,W19,3
K76,X58,3
K76,W18,2
K76,Y65,1
K76,W01,1
K76,X08,1
K76,V19,1
K76,X58,1
K76,W06,1
K76,Y71,1
K76,V42,1
K76,W17,1
K76,W18,1
K76,W19,1
K76,X50,1
K76,Y92,1
K80,Y83,133
K80,Y92,46
K80,Y84,35
K80,W19,25
K80,X58,20
K80,X58,19
K80,Y83,18
K80,Y95,13
K80,W18,13
K80,Y92,8
K80,W06,7
K80,W01,6
K80,Y90,6
K80,Y65,5
K80,Y73,3
K80,Y90,3
K80,W18,3
K80,W01,3
K80,W22,2
K80,W10,2
K80,W05,2
K80,W22,2
K80,W19,2
K80,Y93,1
K80,Y75,1
K80,W34,1
K80,X16,1
K80,X30,1
K80,Y71,1
K80,V49,1
K80,V89,1
K80,W54,1
K80,W57,1
K80,X50,1
K80,V85,1
K80,W07,1
K80,W10,1
K80,W23,1
K80,W50,1
K80,Y65,1
K80,Y82,1
K80,Y93,1
K80,W19,1
K81,Y83,20
K81,Y92,11
K81,Y95,8
K81,Y84,6
K81,X58,4
K81,Y83,4
K81,W18,3
K81,W19,2
K81,Y92,2
K81,W19,2
K81,Y65,1
K81,X58,1
K81,Y84,1
K82,Y83,1
K82,Y92,1
K82,X58,1
K82,Y84,1
K82,W22,1
K82,W06,1
K82,X58,1
K82,Y73,1
K82,Y83,1
K82,Y90,1
K83,Y83,16
K83,Y84,11
K83,Y83,7
K83,Y92,6
K83,X58,6
K83,W19,3
K83,Y95,3
K83,X58,3
K83,Y84,3
K83,Y73,3
K83,Y72,2
K83,W06,1
K83,Y99,1
K83,W22,1
K83,W01,1
K83,W10,1
K85,Y90,71
K85,Y92,45
K85,Y83,43
K85,Y84,26
K85,W19,16
K85,X58,15
K85,Y90,13
K85,Y95,12
K85,W18,8
K85,W06,5
K85,W01,5
K85,X58,5
K85,W18,4
K85,Y65,3
K85,Y92,3
K85,Y83,3
K85,Y82,2
K85,W01,2
K85,Y79,1
K85,W45,1
K85,X31,1
K85,W57,1
K85,V89,1
K85,Y08,1
K85,W54,1
K85,X50,1
K85,W00,1
K85,Y93,1
K85,V19,1
K85,V48,1
K85,V87,1
K85,V89,1
K85,W10,1
K85,W19,1
K85,W26,1
K85,X50,1
K85,Y99,1
K85,Y83,1
K86,X58,10
K86,Y83,8
K86,Y92,5
K86,Y90,5
K86,Y90,4
K86,W19,4
K86,Y83,3
K86,X58,2
K86,Y84,2
K86,W19,2
K86,X08,1
K86,V29,1
K86,V03,1
K86,V89,1
K86,W55,1
K86,Y93,1
K90,Y92,1
K90,Y83,1
K90,W18,1
K90,W19,1
K90,X58,1
K91,Y83,691
K91,Y83,241
K91,Y84,116
K91,Y84,35
K91,Y92,26
K91,Y65,13
K91,Y73,10
K91,Y95,8
K91,W18,4
K91,W19,4
K91,X58,3
K91,X58,3
K91,Y82,2
K91,W07,2
K91,Y65,2
K91,Y83,2
K91,Y74,1
K91,W01,1
K91,W86,1
K91,W19,1
K91,W34,1
K91,Y82,1
K91,Y92,1
K91,Y99,1
K91,Y83,1
K92,Y92,121
K92,W19,93
K92,Y83,73
K92,X58,58
K92,Y84,47
K92,W18,40
K92,W19,31
K92,Y90,29
K92,Y95,26
K92,Y92,23
K92,W01,20
K92,Y90,19
K92,W18,17
K92,X58,15
K92,Y84,11
K92,W01,10
K92,W06,9
K92,Y83,9
K92,Y71,7
K92,Y93,4
K92,W06,4
K92,Y95,4
K92,W07,3
K92,Y33,3
K92,W05,3
K92,Y65,2
K92,V89,2
K92,W22,2
K92,Y79,2
K92,Y73,2
K92,Y36,2
K92,X31,2
K92,W57,2
K92,W88,1
K92,Y82,1
K92,Y81,1
K92,Y09,1
K92,W55,1
K92,W11,1
K92,Y63,1
K92,W17,1
K92,V29,1
K92,V89,1
K92,W05,1
K92,W07,1
K92,W10,1
K92,X50,1
K92,Y09,1
K92,Y71,1
K92,Y78,1
K92,Y93,1
K92,W01,1
K94,Y83,624
K94,Y83,367
K94,Y84,105
K94,Y84,41
K94,Y73,28
K94,X58,21
K94,Y92,10
K94,Y73,10
K94,Y95,8
K94,Y92,8
K94,X58,7
K94,Y69,7
K94,Y82,7
K94,Y65,6
K94,Y65,2
K94,W18,2
K94,W57,2
K94,W19,2
K94,W18,2
K94,W17,1
K94,W06,1
K94,Y69,1
K94,W19,1
K94,Y33,1
K94,V89,1
K94,Y82,1
K94,V89,1
K94,W05,1
K94,W54,1
K94,W88,1
K94,X95,1
K94,Y04,1
K94,Y79,1
K95,Y83,64
K95,Y84,28
K95,Y83,22
K95,Y84,14
K95,Y73,5
K95,W19,2
K95,Y73,2
K95,Y82,1
K95,X58,1
K95,Y95,1
K95,Y65,1
K95,Y76,1
L00,X58,1
L01,Y92,2
L01,X58,2
L01,W01,1
L01,W57,1
L01,W89,1
L01,X08,1
L02,X58,76
L02,Y83,37
L02,W57,28
L02,Y92,17
L02,W22,17
L02,Y83,16
L02,X58,15
